ZIP_CODE,CITY_STATE_NAME,STATE_ABBREV,CTYST_MAILING_NAME_IND,STATE_ABBREV,PREFD_LAST_LINE_CTYST_NAM,COUNTY_NO,COUNTY_NAME,FINANCE_NO
12528,HIGHLAND                    ,NY,Y,NY,HIGHLAND                    ,111,ULSTER                   ,353790
12529,HILLSDALE                   ,NY,Y,NY,HILLSDALE                   ,21,COLUMBIA                 ,353825
12530,HOLLOWVILLE                 ,NY,Y,NY,HOLLOWVILLE                 ,21,COLUMBIA                 ,353895
12531,HOLMES                      ,NY,Y,NY,HOLMES                      ,27,DUTCHESS                 ,353900
12531,HOMES                       ,NY,N,NY,HOLMES                      ,27,DUTCHESS                 ,353900
12531,WHALEY LAKE                 ,NY,N,NY,HOLMES                      ,27,DUTCHESS                 ,353900
12533,EAST FISHKILL               ,NY,Y,NY,HOPEWELL JUNCTION           ,27,DUTCHESS                 ,353945
12533,HOPEWELL JCT                ,NY,Y,NY,HOPEWELL JUNCTION           ,27,DUTCHESS                 ,353945
12533,HOPEWELL JUNCTION           ,NY,Y,NY,HOPEWELL JUNCTION           ,27,DUTCHESS                 ,353945
12533,WICCOPEE                    ,NY,Y,NY,HOPEWELL JUNCTION           ,27,DUTCHESS                 ,353945
12533,HOPEWELL                    ,NY,Y,NY,HOPEWELL JUNCTION           ,27,DUTCHESS                 ,353945
12534,HUDSON                      ,NY,Y,NY,HUDSON                      ,21,COLUMBIA                 ,354005
12537,HUGHSONVILLE                ,NY,Y,NY,HUGHSONVILLE                ,27,DUTCHESS                 ,354015
12538,HYDE PARK                   ,NY,Y,NY,HYDE PARK                   ,27,DUTCHESS                 ,354075
12540,LA GRANGE                   ,NY,N,NY,LAGRANGEVILLE               ,27,DUTCHESS                 ,354470
12540,LAGRANGEVILLE               ,NY,Y,NY,LAGRANGEVILLE               ,27,DUTCHESS                 ,354470
12541,LIVINGSTON                  ,NY,Y,NY,LIVINGSTON                  ,21,COLUMBIA                 ,354770
12542,MARLBORO                    ,NY,Y,NY,MARLBORO                    ,111,ULSTER                   ,355090
12542,MARLBOROUGH                 ,NY,N,NY,MARLBORO                    ,111,ULSTER                   ,355090
12543,MAYBROOK                    ,NY,Y,NY,MAYBROOK                    ,71,ORANGE                   ,355155
12544,MELLENVILLE                 ,NY,Y,NY,MELLENVILLE                 ,21,COLUMBIA                 ,355195
12545,MILLBROOK                   ,NY,Y,NY,MILLBROOK                   ,27,DUTCHESS                 ,355315
12546,MILLERTON                   ,NY,Y,NY,MILLERTON                   ,27,DUTCHESS                 ,355330
12547,MILTON                      ,NY,Y,NY,MILTON                      ,111,ULSTER                   ,355350
12548,MODENA                      ,NY,Y,NY,MODENA                      ,111,ULSTER                   ,355385
12549,MONTGOMERY                  ,NY,Y,NY,MONTGOMERY                  ,71,ORANGE                   ,355435
12550,BALMVILLE                   ,NY,N,NY,NEWBURGH                    ,71,ORANGE                   ,355700
12550,NEWBURGH                    ,NY,Y,NY,NEWBURGH                    ,71,ORANGE                   ,355700
12550,TOWN BRANCH                 ,NY,N,NY,NEWBURGH                    ,71,ORANGE                   ,355700
12551,NEWBURGH                    ,NY,Y,NY,NEWBURGH                    ,71,ORANGE                   ,355700
12552,NEWBURGH                    ,NY,Y,NY,NEWBURGH                    ,71,ORANGE                   ,355700
12553,NEW WINDSOR                 ,NY,Y,NY,NEW WINDSOR                 ,71,ORANGE                   ,355700
12553,NEWBURGH                    ,NY,Y,NY,NEW WINDSOR                 ,71,ORANGE                   ,355700
12555,MID HUDSON                  ,NY,Y,NY,NEWBURGH                    ,71,ORANGE                   ,355305
12555,NEWBURGH                    ,NY,Y,NY,NEWBURGH                    ,71,ORANGE                   ,355305
12561,NEW PALTZ                   ,NY,Y,NY,NEW PALTZ                   ,111,ULSTER                   ,355775
12563,PATTERSON                   ,NY,Y,NY,PATTERSON                   ,79,PUTNAM                   ,356395
12564,PAWLING                     ,NY,Y,NY,PAWLING                     ,27,DUTCHESS                 ,356415
12565,PHILMONT                    ,NY,Y,NY,PHILMONT                    ,21,COLUMBIA                 ,356515
12566,PINE BUSH                   ,NY,Y,NY,PINE BUSH                   ,71,ORANGE                   ,356560
12567,GALLATIN                    ,NY,N,NY,PINE PLAINS                 ,27,DUTCHESS                 ,356580
12567,MOUNT ROSS                  ,NY,N,NY,PINE PLAINS                 ,27,DUTCHESS                 ,356580
12567,PINE PLAINS                 ,NY,Y,NY,PINE PLAINS                 ,27,DUTCHESS                 ,356580
12567,SHEKOMEKO                   ,NY,N,NY,PINE PLAINS                 ,27,DUTCHESS                 ,356580
12568,PLATTEKILL                  ,NY,Y,NY,PLATTEKILL                  ,111,ULSTER                   ,356610
12569,PLEASANT VALLEY             ,NY,Y,NY,PLEASANT VALLEY             ,27,DUTCHESS                 ,356620
12569,PLEASANT VLY                ,NY,Y,NY,PLEASANT VALLEY             ,27,DUTCHESS                 ,356620
12570,POUGHQUAG                   ,NY,Y,NY,POUGHQUAG                   ,27,DUTCHESS                 ,356805
12571,MILAN                       ,NY,Y,NY,RED HOOK                    ,27,DUTCHESS                 ,356975
12571,RED HOOK                    ,NY,Y,NY,RED HOOK                    ,27,DUTCHESS                 ,356975
12572,RHINEBECK                   ,NY,Y,NY,RHINEBECK                   ,27,DUTCHESS                 ,357030
12574,RHINECLIFF                  ,NY,Y,NY,RHINECLIFF                  ,27,DUTCHESS                 ,357035
12575,ROCK TAVERN                 ,NY,Y,NY,ROCK TAVERN                 ,71,ORANGE                   ,357155
12577,SALISBURY MILLS             ,NY,Y,NY,SALISBURY MILLS             ,71,ORANGE                   ,357410
12577,SALISBURY MLS               ,NY,Y,NY,SALISBURY MILLS             ,71,ORANGE                   ,357410
12578,SALT POINT                  ,NY,Y,NY,SALT POINT                  ,27,DUTCHESS                 ,357420
12580,STAATSBURG                  ,NY,Y,NY,STAATSBURG                  ,27,DUTCHESS                 ,358130
12580,STAATSBURGH                 ,NY,N,NY,STAATSBURG                  ,27,DUTCHESS                 ,358130
12581,STANFORDVILLE               ,NY,Y,NY,STANFORDVILLE               ,27,DUTCHESS                 ,358150
12582,STORMVILLE                  ,NY,Y,NY,STORMVILLE                  ,27,DUTCHESS                 ,358255
12583,NEVIS                       ,NY,N,NY,TIVOLI                      ,27,DUTCHESS                 ,358485
12583,TIVOLI                      ,NY,Y,NY,TIVOLI                      ,27,DUTCHESS                 ,358485
12584,VAILS GATE                  ,NY,Y,NY,VAILS GATE                  ,71,ORANGE                   ,358680
12585,VERBANK                     ,NY,Y,NY,VERBANK                     ,27,DUTCHESS                 ,358750
12586,WALDEN                      ,NY,Y,NY,WALDEN                      ,71,ORANGE                   ,358840
12588,WALKER VALLEY               ,NY,Y,NY,WALKER VALLEY               ,111,ULSTER                   ,358855
12589,WALLKILL                    ,NY,Y,NY,WALLKILL                    ,111,ULSTER                   ,358870
12590,NEW HAMBURG                 ,NY,Y,NY,WAPPINGERS FALLS            ,27,DUTCHESS                 ,358900
12590,WAPPINGER                   ,NY,N,NY,WAPPINGERS FALLS            ,27,DUTCHESS                 ,358900
12590,WAPPINGERS FALLS            ,NY,Y,NY,WAPPINGERS FALLS            ,27,DUTCHESS                 ,358900
12590,WAPPINGERS FL               ,NY,Y,NY,WAPPINGERS FALLS            ,27,DUTCHESS                 ,358900
12590,WEST FISHKILL               ,NY,Y,NY,WAPPINGERS FALLS            ,27,DUTCHESS                 ,358900
12592,WASSAIC                     ,NY,Y,NY,WASSAIC                     ,27,DUTCHESS                 ,358945
12594,WINGDALE                    ,NY,Y,NY,WINGDALE                    ,27,DUTCHESS                 ,359435
12601,POUGHKEEPSIE                ,NY,Y,NY,POUGHKEEPSIE                ,27,DUTCHESS                 ,356800
12602,POUGHKEEPSIE                ,NY,Y,NY,POUGHKEEPSIE                ,27,DUTCHESS                 ,356800
12603,ARLINGTON                   ,NY,Y,NY,POUGHKEEPSIE                ,27,DUTCHESS                 ,356800
12603,POUGHKEEPSIE                ,NY,Y,NY,POUGHKEEPSIE                ,27,DUTCHESS                 ,356800
12604,POUGHKEEPSIE                ,NY,Y,NY,POUGHKEEPSIE                ,27,DUTCHESS                 ,356800
12604,VASSAR COLLEGE              ,NY,N,NY,POUGHKEEPSIE                ,27,DUTCHESS                 ,356800
12701,MONTICELLO                  ,NY,Y,NY,MONTICELLO                  ,105,SULLIVAN                 ,355440
12719,BARRYVILLE                  ,NY,Y,NY,BARRYVILLE                  ,105,SULLIVAN                 ,350505
12720,BETHEL                      ,NY,Y,NY,BETHEL                      ,105,SULLIVAN                 ,350665
12721,BLOOMINGBURG                ,NY,Y,NY,BLOOMINGBURG                ,105,SULLIVAN                 ,350745
12722,BURLINGHAM                  ,NY,Y,NY,BURLINGHAM                  ,105,SULLIVAN                 ,351045
12723,CALLICOON                   ,NY,Y,NY,CALLICOON                   ,105,SULLIVAN                 ,351105
12724,CALLICOON CENTER            ,NY,Y,NY,CALLICOON CENTER            ,105,SULLIVAN                 ,351110
12724,CALLICOON CTR               ,NY,Y,NY,CALLICOON CENTER            ,105,SULLIVAN                 ,351110
12725,CLARYVILLE                  ,NY,Y,NY,CLARYVILLE                  ,105,SULLIVAN                 ,351595
12726,COCHECTON                   ,NY,Y,NY,COCHECTON                   ,105,SULLIVAN                 ,351700
12727,COCHECTON CENTER            ,NY,Y,NY,COCHECTON CENTER            ,105,SULLIVAN                 ,351705
12727,COCHECTON CTR               ,NY,Y,NY,COCHECTON CENTER            ,105,SULLIVAN                 ,351705
12729,CUDDEBACKVILLE              ,NY,Y,NY,CUDDEBACKVILLE              ,71,ORANGE                   ,352045
12729,GODEFFROY                   ,NY,Y,NY,CUDDEBACKVILLE              ,71,ORANGE                   ,352045
12729,CUDDEBACKVLLE               ,NY,Y,NY,CUDDEBACKVILLE              ,71,ORANGE                   ,352045
12732,ELDRED                      ,NY,Y,NY,ELDRED                      ,105,SULLIVAN                 ,352605
12733,FALLSBURG                   ,NY,Y,NY,FALLSBURG                   ,105,SULLIVAN                 ,352755
12734,FERNDALE                    ,NY,Y,NY,FERNDALE                    ,105,SULLIVAN                 ,352810
12736,FREMONT                     ,NY,N,NY,FREMONT CENTER              ,105,SULLIVAN                 ,353040
12736,FREMONT CENTER              ,NY,Y,NY,FREMONT CENTER              ,105,SULLIVAN                 ,353040
12736,FREMONT CTR                 ,NY,Y,NY,FREMONT CENTER              ,105,SULLIVAN                 ,353040
12737,GLEN SPEY                   ,NY,Y,NY,GLEN SPEY                   ,105,SULLIVAN                 ,353250
12738,GLEN WILD                   ,NY,Y,NY,GLEN WILD                   ,105,SULLIVAN                 ,353255
12740,GRAHAMSVILLE                ,NY,Y,NY,GRAHAMSVILLE                ,105,SULLIVAN                 ,353310
12740,SUNDOWN                     ,NY,Y,NY,GRAHAMSVILLE                ,105,SULLIVAN                 ,353310
12741,HANKINS                     ,NY,Y,NY,HANKINS                     ,105,SULLIVAN                 ,353575
12742,HARRIS                      ,NY,Y,NY,HARRIS                      ,105,SULLIVAN                 ,353625
12743,HIGHLAND LAKE               ,NY,Y,NY,HIGHLAND LAKE               ,105,SULLIVAN                 ,353800
12745,HORTONVILLE                 ,NY,Y,NY,HORTONVILLE                 ,105,SULLIVAN                 ,353975
12746,HUGUENOT                    ,NY,Y,NY,HUGUENOT                    ,71,ORANGE                   ,354020
12747,HURLEYVILLE                 ,NY,Y,NY,HURLEYVILLE                 ,105,SULLIVAN                 ,354070
12748,JEFFERSONVILLE              ,NY,Y,NY,JEFFERSONVILLE              ,105,SULLIVAN                 ,354220
12748,JEFFERSONVLLE               ,NY,Y,NY,JEFFERSONVILLE              ,105,SULLIVAN                 ,354220
12749,KAUNEONGA LAKE              ,NY,Y,NY,KAUNEONGA LAKE              ,105,SULLIVAN                 ,354300
12749,KAUNEONGA LK                ,NY,Y,NY,KAUNEONGA LAKE              ,105,SULLIVAN                 ,354300
12750,KENOZA LAKE                 ,NY,Y,NY,KENOZA LAKE                 ,105,SULLIVAN                 ,354340
12751,KIAMESHA LAKE               ,NY,Y,NY,KIAMESHA LAKE               ,105,SULLIVAN                 ,354365
12752,LAKE HUNTINGTON             ,NY,Y,NY,LAKE HUNTINGTON             ,105,SULLIVAN                 ,354500
12752,LK HUNTINGTON               ,NY,Y,NY,LAKE HUNTINGTON             ,105,SULLIVAN                 ,354500
12754,LIBERTY                     ,NY,Y,NY,LIBERTY                     ,105,SULLIVAN                 ,354685
12758,LIVINGSTON MANOR            ,NY,Y,NY,LIVINGSTON MANOR            ,105,SULLIVAN                 ,354775
12758,LEW BEACH                   ,NY,Y,NY,LIVINGSTON MANOR            ,105,SULLIVAN                 ,354775
12758,LIVINGSTN MNR               ,NY,Y,NY,LIVINGSTON MANOR            ,105,SULLIVAN                 ,354775
12759,LOCH SHELDRAKE              ,NY,Y,NY,LOCH SHELDRAKE              ,105,SULLIVAN                 ,354790
12759,LOCH SHELDRKE               ,NY,Y,NY,LOCH SHELDRAKE              ,105,SULLIVAN                 ,354790
12760,LONG EDDY                   ,NY,Y,NY,LONG EDDY                   ,105,SULLIVAN                 ,354825
12762,MONGAUP VALLEY              ,NY,Y,NY,MONGAUP VALLEY              ,105,SULLIVAN                 ,355410
12762,MONGAUP VLY                 ,NY,Y,NY,MONGAUP VALLEY              ,105,SULLIVAN                 ,355410
12763,MOUNTAIN DALE               ,NY,Y,NY,MOUNTAIN DALE               ,105,SULLIVAN                 ,355530
12763,MOUNTAINDALE                ,NY,N,NY,MOUNTAIN DALE               ,105,SULLIVAN                 ,355530
12764,NARROWSBURG                 ,NY,Y,NY,NARROWSBURG                 ,105,SULLIVAN                 ,355630
12765,NEVERSINK                   ,NY,Y,NY,NEVERSINK                   ,105,SULLIVAN                 ,355670
12766,NORTH BRANCH                ,NY,Y,NY,NORTH BRANCH                ,105,SULLIVAN                 ,355910
12767,OBERNBURG                   ,NY,Y,NY,OBERNBURG                   ,105,SULLIVAN                 ,356095
12768,PARKSVILLE                  ,NY,Y,NY,PARKSVILLE                  ,105,SULLIVAN                 ,356385
12769,PHILLIPSPORT                ,NY,Y,NY,PHILLIPSPORT                ,105,SULLIVAN                 ,356510
12770,POND EDDY                   ,NY,Y,NY,POND EDDY                   ,105,SULLIVAN                 ,356680
12771,PORT JERVIS                 ,NY,Y,NY,PORT JERVIS                 ,71,ORANGE                   ,356750
12771,PT JERVIS                   ,NY,N,NY,PORT JERVIS                 ,71,ORANGE                   ,356750
12775,ROCK HILL                   ,NY,Y,NY,ROCK HILL                   ,105,SULLIVAN                 ,357125
12776,ROSCOE                      ,NY,Y,NY,ROSCOE                      ,105,SULLIVAN                 ,357205
12777,FORESTBURG                  ,NY,N,NY,FORESTBURGH                 ,105,SULLIVAN                 ,355440
12777,FORESTBURGH                 ,NY,Y,NY,FORESTBURGH                 ,105,SULLIVAN                 ,355440
12777,MONTICELLO                  ,NY,Y,NY,FORESTBURGH                 ,105,SULLIVAN                 ,355440
12778,SMALLWOOD                   ,NY,Y,NY,SMALLWOOD                   ,105,SULLIVAN                 ,357820
12779,S FALLSBURG                 ,NY,Y,NY,SOUTH FALLSBURG             ,105,SULLIVAN                 ,357945
12779,SOUTH FALLSBURG             ,NY,Y,NY,SOUTH FALLSBURG             ,105,SULLIVAN                 ,357945
12780,SPARROW BUSH                ,NY,Y,NY,SPARROW BUSH                ,71,ORANGE                   ,358055
12780,SPARROWBUSH                 ,NY,Y,NY,SPARROW BUSH                ,71,ORANGE                   ,358055
12781,SUMMITVILLE                 ,NY,Y,NY,SUMMITVILLE                 ,105,SULLIVAN                 ,358310
12783,SWAN LAKE                   ,NY,Y,NY,SWAN LAKE                   ,105,SULLIVAN                 ,358335
12784,THOMPSONVILLE               ,NY,Y,NY,THOMPSONVILLE               ,105,SULLIVAN                 ,358435
12785,PORT JERVIS                 ,NY,Y,NY,WESTBROOKVILLE              ,105,SULLIVAN                 ,356750
12785,WESTBROOKVILLE              ,NY,Y,NY,WESTBROOKVILLE              ,105,SULLIVAN                 ,356750
12785,WESTBROOKVLLE               ,NY,Y,NY,WESTBROOKVILLE              ,105,SULLIVAN                 ,356750
12786,WHITE LAKE                  ,NY,Y,NY,WHITE LAKE                  ,105,SULLIVAN                 ,359345
12787,WHITE SULPHUR SPRINGS       ,NY,Y,NY,WHITE SULPHUR SPRINGS       ,105,SULLIVAN                 ,359360
12787,WHT SPHR SPGS               ,NY,Y,NY,WHITE SULPHUR SPRINGS       ,105,SULLIVAN                 ,359360
12788,WOODBOURNE                  ,NY,Y,NY,WOODBOURNE                  ,105,SULLIVAN                 ,359470
12789,WOODRIDGE                   ,NY,Y,NY,WOODRIDGE                   ,105,SULLIVAN                 ,359500
12790,WURTSBORO                   ,NY,Y,NY,WURTSBORO                   ,105,SULLIVAN                 ,359520
12791,YOUNGSVILLE                 ,NY,Y,NY,YOUNGSVILLE                 ,105,SULLIVAN                 ,359575
12792,YULAN                       ,NY,Y,NY,YULAN                       ,105,SULLIVAN                 ,359580
12801,GLENS FALLS                 ,NY,Y,NY,GLENS FALLS                 ,113,WARREN                   ,353245
12801,QUEENSBURY                  ,NY,Y,NY,GLENS FALLS                 ,113,WARREN                   ,353245
12801,WEST GLENS FALLS            ,NY,N,NY,GLENS FALLS                 ,113,WARREN                   ,353245
12803,S GLENS FALLS               ,NY,Y,NY,SOUTH GLENS FALLS           ,91,SARATOGA                 ,353245
12803,GLENS FALLS                 ,NY,Y,NY,SOUTH GLENS FALLS           ,91,SARATOGA                 ,353245
12803,SOUTH GLENS FALLS           ,NY,Y,NY,SOUTH GLENS FALLS           ,91,SARATOGA                 ,353245
12804,GLENS FALLS                 ,NY,Y,NY,QUEENSBURY                  ,113,WARREN                   ,353245
12804,QUEENSBURY                  ,NY,Y,NY,QUEENSBURY                  ,113,WARREN                   ,353245
12808,ADIRONDACK                  ,NY,Y,NY,ADIRONDACK                  ,113,WARREN                   ,350040
12809,ARGYLE                      ,NY,Y,NY,ARGYLE                      ,115,WASHINGTON               ,350300
12809,NORTH ARGYLE                ,NY,N,NY,ARGYLE                      ,115,WASHINGTON               ,350300
12809,SOUTH ARGYLE                ,NY,N,NY,ARGYLE                      ,115,WASHINGTON               ,350300
12810,ATHOL                       ,NY,Y,NY,ATHOL                       ,113,WARREN                   ,350340
12811,BAKERS MILLS                ,NY,Y,NY,BAKERS MILLS                ,113,WARREN                   ,350430
12812,BLUE MOUNTAIN LAKE          ,NY,Y,NY,BLUE MOUNTAIN LAKE          ,41,HAMILTON                 ,350775
12812,BLUE MTN LAKE               ,NY,Y,NY,BLUE MOUNTAIN LAKE          ,41,HAMILTON                 ,350775
12814,BOLTON LANDING              ,NY,Y,NY,BOLTON LANDING              ,113,WARREN                   ,350815
12814,BOLTON LNDG                 ,NY,Y,NY,BOLTON LANDING              ,113,WARREN                   ,350815
12815,BRANT LAKE                  ,NY,Y,NY,BRANT LAKE                  ,113,WARREN                   ,350895
12815,HORICON                     ,NY,N,NY,BRANT LAKE                  ,113,WARREN                   ,350895
12816,CAMBRIDGE                   ,NY,Y,NY,CAMBRIDGE                   ,115,WASHINGTON               ,351120
12816,CENTER CAMBRIDGE            ,NY,N,NY,CAMBRIDGE                   ,115,WASHINGTON               ,351120
12816,COILA                       ,NY,N,NY,CAMBRIDGE                   ,115,WASHINGTON               ,351120
12817,CHESTERTOWN                 ,NY,Y,NY,CHESTERTOWN                 ,113,WARREN                   ,351500
12819,CLEMONS                     ,NY,Y,NY,CLEMONS                     ,115,WASHINGTON               ,351625
12820,CLEVERDALE                  ,NY,Y,NY,CLEVERDALE                  ,113,WARREN                   ,351640
12820,ROCKHURST                   ,NY,N,NY,CLEVERDALE                  ,113,WARREN                   ,351640
12821,COMSTOCK                    ,NY,Y,NY,COMSTOCK                    ,115,WASHINGTON               ,351790
12822,CORINTH                     ,NY,Y,NY,CORINTH                     ,91,SARATOGA                 ,351910
12822,PALMER                      ,NY,N,NY,CORINTH                     ,91,SARATOGA                 ,351910
12823,COSSAYUNA                   ,NY,Y,NY,COSSAYUNA                   ,115,WASHINGTON               ,351945
12823,COSSAYUNA LAKE              ,NY,N,NY,COSSAYUNA                   ,115,WASHINGTON               ,351945
12824,DIAMOND POINT               ,NY,Y,NY,DIAMOND POINT               ,113,WARREN                   ,352235
12824,TROUT LAKE                  ,NY,N,NY,DIAMOND POINT               ,113,WARREN                   ,352235
12827,FORT ANN                    ,NY,Y,NY,FORT ANN                    ,115,WASHINGTON               ,352925
12827,SOUTH BAY VILLAGE           ,NY,N,NY,FORT ANN                    ,115,WASHINGTON               ,352925
12827,WEST FORT ANN               ,NY,N,NY,FORT ANN                    ,115,WASHINGTON               ,352925
12828,FORT EDWARD                 ,NY,Y,NY,FORT EDWARD                 ,115,WASHINGTON               ,352935
12828,FORT MILLER                 ,NY,N,NY,FORT EDWARD                 ,115,WASHINGTON               ,352935
12828,MOREAU                      ,NY,N,NY,FORT EDWARD                 ,115,WASHINGTON               ,352935
12831,FORTSVILLE                  ,NY,N,NY,GANSEVOORT                  ,91,SARATOGA                 ,353095
12831,GANSEVOORT                  ,NY,Y,NY,GANSEVOORT                  ,91,SARATOGA                 ,353095
12831,GURN SPRING                 ,NY,N,NY,GANSEVOORT                  ,91,SARATOGA                 ,353095
12831,KINGS STATION               ,NY,N,NY,GANSEVOORT                  ,91,SARATOGA                 ,353095
12831,WILTON                      ,NY,Y,NY,GANSEVOORT                  ,91,SARATOGA                 ,353095
12832,GRANVILLE                   ,NY,Y,NY,GRANVILLE                   ,115,WASHINGTON               ,353340
12832,HEBRON                      ,NY,N,NY,GRANVILLE                   ,115,WASHINGTON               ,353340
12832,NORTH HEBRON                ,NY,N,NY,GRANVILLE                   ,115,WASHINGTON               ,353340
12832,SLATEVILLE                  ,NY,N,NY,GRANVILLE                   ,115,WASHINGTON               ,353340
12832,SOUTH GRANVILLE             ,NY,N,NY,GRANVILLE                   ,115,WASHINGTON               ,353340
12832,TRUTHVILLE                  ,NY,N,NY,GRANVILLE                   ,115,WASHINGTON               ,353340
12833,GREENFIELD                  ,NY,N,NY,GREENFIELD CENTER           ,91,SARATOGA                 ,353375
12833,GREENFIELD CENTER           ,NY,Y,NY,GREENFIELD CENTER           ,91,SARATOGA                 ,353375
12833,GREENFLD CTR                ,NY,Y,NY,GREENFIELD CENTER           ,91,SARATOGA                 ,353375
12834,BALD MOUNTAIN               ,NY,N,NY,GREENWICH                   ,115,WASHINGTON               ,353415
12834,BATTENVILLE                 ,NY,N,NY,GREENWICH                   ,115,WASHINGTON               ,353415
12834,CLARKS MILLS                ,NY,N,NY,GREENWICH                   ,115,WASHINGTON               ,353415
12834,GREENWICH                   ,NY,Y,NY,GREENWICH                   ,115,WASHINGTON               ,353415
12834,THOMSON                     ,NY,Y,NY,GREENWICH                   ,115,WASHINGTON               ,353415
12835,CONKLINGVILLE               ,NY,N,NY,HADLEY                      ,91,SARATOGA                 ,353470
12835,DAY                         ,NY,N,NY,HADLEY                      ,91,SARATOGA                 ,353470
12835,HADLEY                      ,NY,Y,NY,HADLEY                      ,91,SARATOGA                 ,353470
12836,GRAPHITE                    ,NY,N,NY,HAGUE                       ,113,WARREN                   ,353480
12836,HAGUE                       ,NY,Y,NY,HAGUE                       ,113,WARREN                   ,353480
12837,HAMPTON                     ,NY,Y,NY,HAMPTON                     ,115,WASHINGTON               ,353560
12838,HARTFORD                    ,NY,Y,NY,HARTFORD                    ,115,WASHINGTON               ,353640
12839,HUDSON FALLS                ,NY,Y,NY,HUDSON FALLS                ,115,WASHINGTON               ,354010
12839,KINGSBURY                   ,NY,N,NY,HUDSON FALLS                ,115,WASHINGTON               ,354010
12839,SANDY HILL                  ,NY,N,NY,HUDSON FALLS                ,115,WASHINGTON               ,354010
12841,HULETTS LANDING             ,NY,Y,NY,HULETTS LANDING             ,115,WASHINGTON               ,354030
12841,HULETTS LNDG                ,NY,Y,NY,HULETTS LANDING             ,115,WASHINGTON               ,354030
12842,INDIAN LAKE                 ,NY,Y,NY,INDIAN LAKE                 ,41,HAMILTON                 ,354090
12843,GARNET LAKE                 ,NY,N,NY,JOHNSBURG                   ,113,WARREN                   ,354240
12843,JOHNSBURG                   ,NY,Y,NY,JOHNSBURG                   ,113,WARREN                   ,354240
12844,KATTSKILL BAY               ,NY,Y,NY,KATTSKILL BAY               ,113,WARREN                   ,354295
12844,PILOT KNOB                  ,NY,Y,NY,KATTSKILL BAY               ,113,WARREN                   ,354295
12845,ASSEMBLY POINT              ,NY,N,NY,LAKE GEORGE                 ,113,WARREN                   ,354485
12845,LAKE GEORGE                 ,NY,Y,NY,LAKE GEORGE                 ,113,WARREN                   ,354485
12846,LAKE LUZERNE                ,NY,Y,NY,LAKE LUZERNE                ,113,WARREN                   ,354515
12846,LUZERNE                     ,NY,N,NY,LAKE LUZERNE                ,113,WARREN                   ,354515
12847,BRANDRETH                   ,NY,N,NY,LONG LAKE                   ,41,HAMILTON                 ,354835
12847,LONG LAKE                   ,NY,Y,NY,LONG LAKE                   ,41,HAMILTON                 ,354835
12847,SABATTIS                    ,NY,N,NY,LONG LAKE                   ,41,HAMILTON                 ,354835
12848,MIDDLE FALLS                ,NY,Y,NY,MIDDLE FALLS                ,115,WASHINGTON               ,355260
12849,MIDDLE GRANVILLE            ,NY,Y,NY,MIDDLE GRANVILLE            ,115,WASHINGTON               ,355270
12849,MDL GRANVILLE               ,NY,Y,NY,MIDDLE GRANVILLE            ,115,WASHINGTON               ,355270
12850,BARKERSVILLE                ,NY,N,NY,MIDDLE GROVE                ,91,SARATOGA                 ,355275
12850,LAKE DESOLATION             ,NY,N,NY,MIDDLE GROVE                ,91,SARATOGA                 ,355275
12850,MIDDLE GROVE                ,NY,Y,NY,MIDDLE GROVE                ,91,SARATOGA                 ,355275
12850,PROVIDENCE                  ,NY,N,NY,MIDDLE GROVE                ,91,SARATOGA                 ,355275
12851,MINERVA                     ,NY,Y,NY,MINERVA                     ,31,ESSEX                    ,355360
12852,NEWCOMB                     ,NY,Y,NY,NEWCOMB                     ,31,ESSEX                    ,355710
12853,HOLCOMBVILLE                ,NY,N,NY,NORTH CREEK                 ,113,WARREN                   ,355945
12853,IGERNA                      ,NY,N,NY,NORTH CREEK                 ,113,WARREN                   ,355945
12853,NORTH CREEK                 ,NY,Y,NY,NORTH CREEK                 ,113,WARREN                   ,355945
12854,N GRANVILLE                 ,NY,Y,NY,NORTH GRANVILLE             ,115,WASHINGTON               ,355955
12854,NORTH GRANVILLE             ,NY,Y,NY,NORTH GRANVILLE             ,115,WASHINGTON               ,355955
12855,NORTH HUDSON                ,NY,Y,NY,NORTH HUDSON                ,31,ESSEX                    ,355970
12856,NORTH RIVER                 ,NY,Y,NY,NORTH RIVER                 ,113,WARREN                   ,356000
12857,OLMSTEDVILLE                ,NY,Y,NY,OLMSTEDVILLE                ,31,ESSEX                    ,356155
12858,PARADOX                     ,NY,Y,NY,PARADOX                     ,31,ESSEX                    ,358465
12858,PARADOX LAKE                ,NY,N,NY,PARADOX                     ,31,ESSEX                    ,358465
12858,TICONDEROGA                 ,NY,Y,NY,PARADOX                     ,31,ESSEX                    ,358465
12859,PORTER CORNERS              ,NY,Y,NY,PORTER CORNERS              ,91,SARATOGA                 ,356715
12859,PORTER CORS                 ,NY,Y,NY,PORTER CORNERS              ,91,SARATOGA                 ,356715
12860,POTTERSVILLE                ,NY,Y,NY,POTTERSVILLE                ,113,WARREN                   ,356795
12861,PUTNAM STA                  ,NY,Y,NY,PUTNAM STATION              ,115,WASHINGTON               ,356875
12861,PUTNAM STATION              ,NY,Y,NY,PUTNAM STATION              ,115,WASHINGTON               ,356875
12862,RIPARIUS                    ,NY,Y,NY,RIPARIUS                    ,113,WARREN                   ,357085
12863,ROCK CITY FALLS             ,NY,Y,NY,ROCK CITY FALLS             ,91,SARATOGA                 ,357110
